N,F0,PER,d0,v0,collision,attack
7,-5,0.24,7.952,21,0,0
8,-2,0.12,6.617,76,0,0
7,-3,0.93,8.085,31,1,1
3,-3,0.91,8.952,44,1,1
3,-3,0.25,4.679,17,0,1
5,-8,0.49,6.084,27,0,0
4,-8,0.7,4.511,62,1,0
7,-7,0.68,4.618,89,1,0
5,-3,0.77,4.102,50,1,0
8,-6,0.67,7.848,44,1,1
7,-2,0.92,5.459,34,1,0
6,1,0.33,7.479,28,0,1
10,-6,0.25,8.254,61,1,1
3,-2,0.16,5.031,49,0,0
5,-6,0.81,4.456,50,1,0
4,-2,0.08,4.186,20,0,0
4,-1,0.49,7.698,75,0,0
4,-6,0.77,9.672,86,1,1
7,-7,0.33,8.051,73,0,0
8,-2,0.63,8.053,25,0,0
3,-2,0.94,6.975,47,1,0
7,-3,0.44,6.81,85,1,1
3,-8,0.09,6.047,28,0,0
6,-4,0.58,5.84,70,1,0
3,-1,0.87,7.264,64,1,1
8,-3,0.73,8.484,87,1,1
9,-2,0.18,7.021,88,0,0
5,-6,0.35,7.449,22,0,0
7,-1,0.46,7.731,65,0,0
3,-3,0.24,8.627,50,0,1
5,-2,0.53,10.139,88,0,1
6,-5,0.74,10.419,83,1,1
5,-5,0.89,10.538,18,1,1
10,-2,0.32,9.518,67,1,1
10,-1,0.43,9.816,85,1,1
9,0,0.89,10.457,67,1,1
9,-5,0.86,9.098,50,1,1
10,-3,0.37,10.611,74,1,1
6,-6,0.23,5.587,41,0,0
8,-8,0.4,5.24,44,0,0
9,-4,0.78,7.824,77,1,1
8,-7,0.43,8.258,52,0,0
4,-5,0.46,8.987,85,0,0
4,-2,0.29,8.108,46,0,0
4,-2,0.76,9.811,84,1,1
9,1,0.73,6.305,33,1,1
9,-5,0.37,7.307,47,1,0
4,-2,0.34,4.668,84,0,0
9,-8,0.8,5.502,46,1,0
7,-6,0.34,7.054,75,0,0
5,-3,0.88,8.259,74,1,1
5,-6,0.68,8.853,75,1,0
4,-2,0.94,4.26,38,1,0
4,-8,0.33,7.482,40,0,0
10,-7,0.04,5.354,52,1,0
7,-8,0.21,8.791,48,0,0
8,-3,0.61,6.538,29,0,0
10,-8,0.04,4.11,24,1,0
5,-7,0.53,4.907,76,0,0
6,-7,0.67,7.006,85,1,0
6,-3,0.72,10.865,72,1,1
7,-4,0.25,8.709,53,0,0
3,-3,0.18,8.126,38,0,1
7,-5,0.51,7.417,13,0,0
9,-2,0.59,7.885,30,0,0
4,-3,0.96,8.198999,30,1,1
3,-6,0.35,8.918,17,0,0
10,-4,0.26,5.668,23,0,0
9,-3,0.74,8.124,62,1,0
9,-8,0.39,7.24,38,0,0
7,-6,0.59,9.787001,57,1,1
9,0,0.04,9.372,48,0,1
6,-1,0.97,9.818,44,1,1
7,-8,0.59,7.618,82,1,0
3,-5,0.89,5.412,38,0,0
6,-5,0.17,7.992,20,0,0
6,-6,0.19,8.981,49,0,1
7,-4,0.97,5.585,21,1,0
9,-5,0.9,7.759,86,1,1
4,-1,0.29,6.637,76,0,0
8,-5,0.6,9.284,70,0,1
5,0,0.69,7.989,75,0,1
10,-4,0.21,5.437,10,0,0
6,-6,0.07,7.641,37,0,0
4,0,0.8,7.237,78,1,1
8,-2,0.84,10.942,60,1,1
3,0,0.31,7.226,13,0,1
6,-3,0.78,6.929,63,1,1
4,-6,0.07,8.672,31,0,0
3,1,0.77,6.987,77,0,1
6,-1,0.87,10.498,58,1,1
4,-4,0.11,8.0,83,0,0
3,-7,0.83,5.953,55,1,0
7,-8,0.14,5.649,62,0,0
4,-7,0.82,5.755,62,1,0
4,-6,0.61,6.219,24,0,0
4,-4,0.86,7.031,50,1,1
6,-5,0.89,7.747,16,1,1
9,-2,0.42,9.848,34,0,1
8,-6,0.96,6.752,29,1,0
10,-6,0.46,6.539,61,1,0
4,-4,0.98,7.699,29,1,0
8,-5,0.78,8.701,57,1,1
10,-4,0.5,7.844,82,1,0
10,-4,0.41,7.672,80,1,1
6,-6,0.79,10.274,81,1,1
7,-8,0.81,5.646,34,1,0
9,-4,0.22,9.539,87,1,1
5,-8,0.81,7.768,12,0,0
9,-2,0.7,7.772,19,1,1
9,0,0.11,7.472,63,0,1
9,-3,0.16,4.627,69,0,0
7,-3,0.19,7.613,65,0,0
3,0,0.31,5.878,33,0,1
6,-2,0.76,8.098,26,1,0
7,-5,0.6,7.288,70,1,0
5,-6,0.76,4.7,39,0,0
10,-8,0.96,8.947,25,1,0
10,0,0.82,7.86,27,1,1
5,-2,0.94,7.203,67,1,1
6,-8,0.09,7.801,55,0,0
8,-2,0.03,4.799,15,0,0
3,-2,0.95,10.694,58,1,1
10,-4,0.85,10.12,51,1,1
6,-7,0.3,5.751,27,0,0
3,-2,0.37,8.935,26,0,0
6,-3,0.4,7.948,75,0,0
5,-8,0.59,6.144,89,0,0
4,-4,0.73,8.217,82,1,0
8,-7,0.94,8.737,85,1,0
9,-1,0.32,8.545,78,1,1
9,-3,0.98,7.262,53,1,1
6,-5,0.55,6.756,65,1,1
10,-6,0.9,4.435,37,1,0
10,0,0.66,10.188,73,1,1
9,-1,0.31,9.195,32,0,1
10,-4,0.23,6.599,10,0,0
3,-4,0.45,7.442,76,0,0
10,-6,0.24,4.964,86,1,0
9,-4,0.38,10.178,59,1,1
10,-5,0.71,5.311,57,1,0
3,-6,0.39,5.956,40,0,0
6,-4,0.3,5.415,71,0,0
5,-3,0.81,9.136,76,1,1
4,-4,0.46,6.666,32,0,0
10,-2,0.63,4.961,24,1,0
4,-6,0.9,6.875,72,1,0
8,0,0.59,9.485001,61,0,1
6,-7,0.07,8.34,69,0,0
8,-5,0.42,5.149,86,0,0
10,-4,0.71,5.054,57,1,0
8,-6,0.83,9.998,63,1,1
5,-2,0.22,6.606,23,0,0
4,-1,0.91,6.397,10,0,1
7,-8,0.63,5.984,15,0,0
9,-2,0.08,9.164,68,1,1
4,-6,0.05,4.266,17,0,1
3,-7,0.7,7.617,16,0,0
3,1,0.32,6.002,21,0,1
8,-1,0.47,4.138,78,0,0
3,-2,0.62,6.472,73,0,0
10,-1,0.61,10.681,38,1,1
4,-1,0.26,6.909,30,0,0
9,-2,0.33,4.858,12,0,0
10,-8,0.06,7.858,79,1,0
9,-5,0.85,8.711,11,1,0
9,-5,0.88,8.315001,71,1,1
10,-1,0.64,9.18,77,1,1
6,-6,0.42,6.239,28,0,0
8,-5,0.18,6.064,87,0,1
3,-2,0.17,5.822,83,0,0
7,-3,0.53,7.25,37,0,0
9,-5,0.14,5.653,83,0,0
8,0,0.84,8.217,45,1,1
9,-4,0.94,9.938,47,1,1
3,-5,0.55,4.199,69,1,0
6,-8,0.38,6.645,87,0,0
4,-2,0.06,4.357,31,0,1
3,0,0.2,5.959,17,0,1
8,-4,0.79,7.854,48,1,1
6,-3,0.48,4.241,23,0,1
3,-7,0.75,6.875,38,0,0
7,0,0.96,7.482,66,1,1
6,-3,0.45,7.216,82,0,0
7,-2,0.58,7.111,88,0,0
10,-3,0.65,10.448,59,1,1
3,-1,0.78,5.778,44,0,0
9,-7,0.53,4.351,50,1,0
8,0,0.67,7.936,50,1,1
4,-3,0.92,8.521,83,1,1
6,-2,0.14,7.544,45,0,1
4,-4,0.62,8.121,74,1,1
10,-7,0.97,4.665,73,1,0
10,-8,0.75,6.288,34,1,0
10,-4,0.41,9.151,44,1,1
7,-1,0.98,8.493,85,1,1
6,-3,0.8,7.338,46,1,1
9,1,0.01,6.633,28,0,1
9,-3,0.85,6.234,60,1,1
4,-1,0.7,6.532,87,0,0
4,-2,0.53,7.338,50,0,0
4,-1,0.23,7.179,57,0,0
8,-4,0.44,9.169001,68,1,1
3,-7,0.01,6.45,19,0,0
10,-1,0.04,7.843,49,1,0
3,-3,0.59,4.311,45,0,0
9,-3,0.3,8.709,54,1,1
6,-3,0.96,5.139,88,1,0
3,-3,0.68,4.143,29,0,0
10,-5,0.86,7.837,84,1,1
4,-6,0.76,8.154,31,1,0
9,-2,0.15,7.789,43,0,0
8,-1,0.73,5.999,51,1,0
9,-5,0.8,6.22,23,1,1
5,-7,0.34,6.396,32,0,0
10,-4,0.38,10.042,67,1,1
6,-2,0.09,7.694,83,0,0
3,-7,0.37,7.611,32,0,0
5,0,0.64,10.644,78,0,1
9,-3,0.94,10.611,11,1,1
4,-8,0.81,7.947,76,1,0
10,-2,0.57,10.868,53,1,1
6,-3,0.8,9.628,21,0,1
7,-6,0.87,7.887,41,1,1
8,-4,0.0,8.925,19,0,0
9,-4,0.42,4.646,43,0,0
10,-7,0.5,5.974,47,1,0
3,-3,0.26,5.14,51,0,0
3,0,0.88,6.695,63,1,1
7,-4,0.61,9.23,80,1,1
4,-4,0.74,8.267,68,0,1
9,-5,0.85,9.789,35,1,1
10,-3,0.21,4.775,28,1,0
10,-2,0.32,8.948,70,1,0
9,-6,0.66,9.971001,12,1,1
10,-2,0.95,7.067,22,1,0
4,-2,0.64,5.411,41,0,0
7,-2,0.06,4.582,12,0,0
5,0,0.89,10.473,88,1,1
7,-2,0.67,6.053,67,1,0
4,-6,0.22,7.873,15,0,1
5,-5,0.86,10.697,41,1,1
10,-2,0.56,8.255,24,1,1
9,-4,0.15,10.131,79,1,1
9,-1,0.2,6.512,42,0,1
6,-4,0.85,9.860001,57,1,1
5,-6,0.26,7.265,63,0,0
5,-8,0.01,5.687,30,0,0
10,-5,0.47,9.358,89,1,1
7,-2,0.55,7.566,80,1,1
7,-2,0.83,7.08,67,1,1
4,-3,0.78,7.374,34,1,0
9,-5,0.03,7.857,65,0,0
6,-3,0.77,7.467,37,1,0
6,1,0.34,5.619,65,0,1
9,-7,0.98,6.689,36,1,0
3,-2,0.13,5.937,53,0,0
9,-6,0.23,8.78,11,0,0
7,-5,0.67,5.783,61,1,0
4,-5,0.88,7.268,89,1,1
10,-6,0.95,10.247,12,1,1
6,-2,0.19,8.535,53,0,1
7,-2,0.73,7.485,32,1,1
3,-2,0.12,6.688,36,0,0
10,-6,0.94,6.93,39,1,1
9,-3,0.74,9.243,75,1,1
4,0,0.87,9.032,69,1,1
6,-3,0.16,8.955999,70,0,1
9,-5,0.38,7.052,27,1,1
5,-6,0.8,5.636,52,1,0
5,-4,0.91,4.39,19,1,0
6,-1,0.94,10.291,60,1,1
3,-1,0.2,6.064,62,0,1
10,-1,0.35,10.707,81,1,1
6,-3,0.28,8.111,68,0,0
6,-2,0.82,7.408,84,1,1
7,0,0.73,7.812,36,0,1
6,-4,0.66,7.821,75,1,0
5,-4,0.82,9.031,43,1,1
8,-5,0.69,5.897,11,0,0
3,-2,0.14,6.295,44,0,0
10,-5,0.27,4.986,34,1,0
9,-7,0.99,4.869,76,1,0
7,-2,0.85,4.099,89,1,0
9,-6,0.7,9.852,53,1,1
4,-6,0.03,5.214,77,0,0
10,0,0.71,8.905001,49,1,1
4,-4,0.28,5.478,12,0,1
6,-5,0.82,5.21,34,1,0
8,-7,0.19,8.69,43,0,0
5,-6,0.92,10.23,43,1,1
4,-6,0.02,6.769,47,0,1
4,-3,0.91,6.117,66,1,1
9,-1,0.64,9.32,16,1,1
10,-2,0.75,5.051,70,1,0
5,-2,0.78,6.051,72,1,0
3,-4,0.13,6.311,32,0,0
3,-5,0.93,7.916,19,1,1
4,-2,0.96,7.256,52,1,1
3,-4,0.94,8.518,51,1,0
5,-5,0.71,5.947,86,1,0
7,-8,0.56,7.523,47,0,0
6,-1,0.11,7.251,45,0,1
3,-7,0.45,6.437,18,0,0
9,-4,0.93,6.412,66,1,1
9,0,0.99,6.579,75,1,1
10,-6,0.5,7.698,58,1,0
10,-3,0.27,8.875999,53,1,1
8,-6,0.94,9.035999,68,1,1
4,-5,0.87,9.809,68,1,1
7,1,0.9,8.462,28,1,1
8,-8,0.82,8.384,82,1,0
4,-3,0.31,6.667,43,0,0
3,-5,0.41,8.666,23,0,0
6,-5,0.55,6.205,60,1,1
9,-8,0.2,7.198,61,0,0
5,-2,0.94,7.271,56,1,1
4,-3,0.93,5.416,11,0,0
10,-1,0.44,8.668,77,1,0
7,-4,0.0,8.743,61,0,0
7,-1,0.99,8.253,71,1,0
6,-4,0.93,8.559,23,0,1
4,-6,0.57,6.19,14,0,0
6,-5,0.87,9.66,80,1,1
10,-4,0.29,9.167,11,1,1
9,-5,0.88,8.922,50,1,0
9,-4,0.75,5.827,71,1,0
8,-4,0.59,8.582,70,1,1
6,1,0.96,7.721,49,1,1
3,-5,0.31,7.251,22,0,0
10,-7,0.33,6.696,54,1,0
10,-4,0.3,10.029,39,1,1
3,-5,0.07,8.286,14,0,1
8,-4,0.69,7.722,80,1,0
8,-6,0.88,6.574,15,1,1
6,-2,0.17,5.277,17,0,0
9,-8,0.11,8.272,11,0,0
8,-4,0.81,8.821,76,1,1
10,1,0.98,6.867,46,1,1
9,0,0.79,10.717,54,0,1
5,-4,0.96,9.358,83,1,1
6,-6,0.35,5.783,56,0,0
4,-5,0.93,8.472,20,1,1
7,-3,0.62,6.33,66,1,1
10,-1,0.87,9.872,83,1,1
7,0,0.49,8.57,38,0,1
8,-2,0.63,6.886,70,1,1
9,-7,0.35,6.48,42,0,0
8,0,0.55,8.719999,47,0,1
7,-8,0.62,7.084,15,0,0
3,-2,0.91,7.412,47,1,0
5,-6,0.38,4.227,41,0,1
9,-2,0.86,10.517,89,1,1
10,-8,0.91,5.24,62,1,0
6,-2,0.45,8.09,39,0,1
3,-8,0.26,4.175,70,0,0
8,-5,0.97,6.585,27,1,1
5,-2,0.78,5.86,89,1,0
9,-1,0.94,8.248,37,1,1
10,-3,0.16,7.744,15,1,1
4,-7,0.63,8.087,12,0,0
6,-3,0.18,8.799,52,0,0
3,-1,0.61,4.836,65,0,0
5,-3,0.68,8.95,50,0,0
10,-6,0.96,9.225,55,1,1
4,-1,0.48,8.028,57,0,0
9,-1,0.65,9.063,72,1,1
5,-1,0.84,8.733,87,1,1
5,-6,0.35,8.336,21,0,0
6,-8,0.45,6.566,84,1,0
3,-6,0.18,4.928,23,0,1
4,-2,0.41,7.675,60,0,0
3,-8,0.82,4.975,50,0,0
3,-8,0.97,7.325,52,1,0
5,-3,0.0,6.329,44,0,0
5,-8,0.71,5.759,78,1,0
10,-4,0.77,8.431,76,1,0
7,-4,0.7,7.291,19,1,0
5,-7,0.95,5.432,51,1,0
6,-3,0.55,8.271,29,0,0
9,-3,0.53,8.802,70,1,0
4,-2,0.89,4.722,89,1,0
8,1,0.96,6.537,73,1,1
7,-7,0.07,5.89,34,0,0
8,-3,0.43,10.842,87,0,1
5,-1,0.86,6.49,86,1,1
10,-4,0.62,8.189,81,1,0
3,0,0.38,7.6,20,0,1
3,-3,0.95,10.038,30,1,1
10,-6,0.64,6.762,13,1,1
9,0,0.7,10.757,53,1,1
6,-4,0.89,9.3689995,21,1,1
9,-4,0.35,8.598,48,1,1
4,-4,0.87,8.519,11,0,0
7,-6,0.23,10.511,19,0,1
9,-3,0.74,7.139,63,1,1
7,-3,0.32,5.685,55,0,1
10,-1,0.33,10.649,46,1,1
7,-5,0.39,8.823,30,0,0
7,-3,0.45,4.847,29,0,0
5,-2,0.74,8.014999,69,1,1
9,-6,0.63,6.401,80,1,1
9,-6,0.28,8.027,68,1,1
7,-2,0.17,7.161,72,0,0
10,-1,0.03,8.716,59,1,1
10,-5,0.52,8.037,43,1,0
5,-5,0.8,6.299,77,1,1
9,-8,0.27,6.05,35,0,0
10,-6,0.55,10.877,68,1,1
4,-5,0.51,8.922,46,0,0
4,-7,0.9,7.404,50,1,0
10,-2,0.77,9.823,20,1,1
7,-5,0.7,6.002,12,0,1
6,-8,0.39,4.367,56,0,0
9,-1,0.89,6.852,32,1,1
6,-2,0.17,6.285,24,0,0
10,-1,0.06,9.728001,76,1,1
7,-5,0.04,5.981,35,0,0
8,-6,0.66,8.289,80,1,1
3,-8,0.44,6.689,58,0,0
10,-5,0.89,9.278,67,1,1
7,-1,0.94,8.364,41,1,1
5,1,0.93,6.04,82,1,1
5,-1,0.69,9.703,61,0,1
8,-6,0.97,6.787,24,1,0
9,-5,0.81,4.52,84,1,0
3,-1,0.24,8.727,44,0,0
9,-3,0.81,7.215,32,1,1
3,-5,0.98,7.658,35,1,0
7,-4,0.94,8.458,74,1,1
8,-4,0.74,5.331,15,0,0
7,-8,0.61,4.045,15,0,0
7,-1,0.8,8.073999,37,1,1
10,-4,0.17,9.164,34,0,1
10,-8,0.77,7.435,29,1,0
8,-8,0.79,5.157,68,1,0
5,-6,0.97,8.661,39,1,0
4,-6,0.7,7.875,12,0,0
4,-2,0.16,7.369,16,0,0
4,-2,0.82,6.028,33,1,0
3,-3,0.88,10.365,67,1,1
10,-5,0.64,7.956,35,1,0
7,-5,0.08,6.281,62,0,0
5,-1,0.82,4.206,21,1,0
10,-3,0.58,10.637,62,1,1
9,-6,0.89,5.715,82,1,0
9,-6,0.33,7.693,52,1,1
7,-3,0.97,7.223,71,1,0
4,-2,0.36,8.246,12,0,1
3,-3,0.14,4.526,65,0,0
10,-2,0.36,7.188,31,1,1
9,-6,0.78,6.375,82,1,1
10,-1,0.34,10.622,17,0,1
8,-1,0.98,9.519,48,1,1
10,-2,0.03,6.01,22,1,1
7,-1,0.43,4.027,65,0,0
10,-5,0.01,7.715,47,1,1
8,-6,0.64,10.924,34,0,1
4,-2,0.67,5.362,27,1,0
6,-7,0.81,4.194,24,0,0
9,-5,0.16,6.591,41,0,0
8,0,0.43,7.928,72,0,1
10,-5,0.21,7.197,58,1,1
10,-3,0.66,7.148,61,1,1
7,-2,0.55,10.915,68,1,1
3,-4,0.22,5.835,56,0,0
6,-1,0.54,6.115,79,0,1
5,-5,0.4,7.961,62,0,0
7,-4,0.25,5.785,82,0,0
3,0,0.21,6.592,61,0,1
6,0,0.61,6.886,83,1,1
10,0,0.63,6.513,42,1,1
9,-1,0.18,6.881,85,0,1
5,-2,0.12,4.136,46,0,0
9,-2,0.9,7.256,19,1,0
7,-1,0.03,10.927,46,0,1
5,-4,0.73,7.068,29,1,1
6,-3,0.3,7.38,64,0,0
3,-1,0.29,7.046,54,0,0
10,-1,0.79,10.657,75,1,1
6,-2,0.17,5.162,58,0,0
5,-1,0.93,6.346,56,1,1
10,-2,0.76,5.027,81,1,0
7,-5,0.82,9.3880005,82,1,1
6,-2,0.78,5.172,35,1,0
7,-1,0.67,4.45,89,0,0
8,-1,0.91,7.201,50,1,1
4,-6,0.58,6.121,79,1,0
10,0,0.98,8.481,79,1,1
4,-7,0.85,7.311,36,1,0
6,-8,0.2,5.497,70,0,0
6,-1,0.69,5.53,85,0,0
9,-1,0.86,8.359,39,1,1
6,-1,0.91,7.17,26,1,1
3,1,0.33,4.694,26,0,1
5,-1,0.98,6.464,47,1,1
8,-8,0.38,5.122,14,0,0
8,-3,0.72,8.999,64,1,0
4,-6,0.42,6.987,67,0,0
6,-6,0.87,8.7630005,13,0,1
4,-2,0.91,10.82,83,1,1
10,-4,0.33,9.052,38,1,1
9,-5,0.95,7.54,81,1,0
7,-8,0.66,5.502,54,1,0
8,-5,0.46,6.447,72,1,1
9,-3,0.7,6.865,38,1,1
9,-6,0.37,7.904,36,1,1
10,-2,0.22,4.307,71,1,0
8,-3,0.42,8.796,13,0,0
10,-3,0.65,7.899,69,1,1
8,-3,0.68,7.839,44,1,0
10,-6,0.31,6.855,53,1,1
4,-2,0.99,7.81,20,1,0
5,-1,0.97,9.145,25,1,1
8,-1,0.73,9.615,59,1,1
4,-8,0.06,6.892,22,0,0
4,-2,0.63,7.353,76,0,0
4,-7,0.76,6.043,29,1,0
3,-8,0.31,8.701,59,0,0
7,-3,0.83,10.343,33,1,1
9,0,0.1,10.54,73,0,1
9,-7,0.38,4.22,65,1,0
10,0,0.23,6.617,86,1,1
7,-3,0.82,5.177,61,1,0
8,-5,0.37,6.973,86,1,1
10,-8,0.27,8.388,31,0,0
9,-6,0.16,7.786,88,0,0
10,-7,0.29,4.034,30,1,0
9,-1,0.96,10.012,58,1,1
6,-8,0.77,7.071,42,1,0
7,-4,0.72,7.245,61,1,1
5,-1,0.96,7.818,19,1,0
9,-2,0.25,10.571,77,0,1
9,-3,0.54,7.081,56,1,1
9,-5,0.31,7.589,59,0,0
8,-5,0.32,5.007,71,0,0
5,-7,0.08,7.67,25,0,0
10,-2,0.87,9.0,16,1,1
9,-4,0.02,7.848,79,0,1
10,-3,0.87,10.714,63,1,1
5,-6,0.9,7.366,51,1,1
4,-2,0.98,8.0130005,10,1,1
9,0,0.53,10.889,34,1,1
6,-3,0.29,5.622,67,0,0
4,-2,0.91,6.298,26,1,0
8,-3,0.81,10.978,36,1,1
5,-5,0.78,9.662001,33,0,1
8,-5,0.9,4.342,22,1,0
7,-5,0.79,8.528,46,1,0
10,-4,0.43,6.75,68,1,1
10,-3,0.58,4.755,82,1,0
6,-4,0.07,5.0,31,0,0
6,-5,0.18,8.216,54,0,1
4,0,0.91,6.888,80,1,1
10,0,0.23,10.988,40,0,1
9,-4,0.16,7.201,55,0,0
5,-1,0.27,5.961,52,0,0
3,-2,0.09,4.541,83,0,0
10,-2,0.56,7.943,82,1,1
3,-4,0.68,10.654,89,0,1
5,-5,0.01,4.102,20,0,0
7,-7,0.34,6.682,45,0,0
7,-2,0.49,5.831,36,0,0
10,-4,0.98,9.452,32,1,1
4,-7,0.37,8.463,41,0,0
10,1,0.27,6.118,85,1,1
7,-7,0.48,5.8,33,0,0
4,-7,0.11,5.647,21,0,0
3,-4,0.01,7.389,61,0,0
10,0,0.22,10.732,58,1,1
3,-7,0.9,4.646,66,1,0
5,-2,0.02,7.812,85,0,0
10,-3,0.74,10.589,55,1,1
7,-4,0.26,7.334,24,0,0
5,-6,0.89,4.96,89,1,0
10,-2,0.9,4.612,56,1,0
3,-6,0.44,8.576,65,0,0
6,-6,0.71,5.421,47,1,0
8,0,0.44,10.347,64,0,1
5,-8,0.91,7.157,72,1,0
6,-2,0.68,10.917,75,1,1
3,-3,0.16,8.39,73,0,0
6,-6,0.78,7.629,70,1,0
3,-7,0.14,6.308,86,0,0
7,-5,0.16,7.225,83,0,1
5,-4,0.09,7.551,56,0,0
6,-5,0.74,8.927,39,1,1
7,-6,0.65,6.218,50,1,0
4,-2,0.6,6.937,86,1,1
6,-1,0.39,7.764,51,0,1
5,-7,0.56,6.621,33,0,0
9,-6,0.85,4.295,23,1,0
3,-4,0.2,4.339,83,0,0
3,1,0.39,6.551,18,0,1
5,-8,0.17,5.905,60,0,0
5,-3,0.74,5.641,46,1,0
4,-5,0.7,7.911,76,1,0
9,-2,0.86,8.117001,40,1,1
9,-1,0.29,8.844999,71,1,1
9,-2,0.7,7.105,48,1,0
4,-4,0.22,5.746,18,0,0
4,-6,0.75,6.159,33,1,1
7,-3,0.91,8.807,18,1,0
3,-4,0.21,5.862,36,0,0
10,0,0.24,6.126,30,1,1
5,-2,0.38,5.859,75,0,0
8,-8,0.8,5.436,46,1,0
10,1,0.61,6.596,84,1,1
9,-8,0.4,6.519,28,1,0
10,-5,0.94,5.21,14,1,0
5,-4,0.77,5.82,72,1,0
9,-8,0.04,7.811,85,0,0
3,0,0.01,4.346,38,0,1
10,-2,0.08,9.79,88,1,1
7,-3,0.07,10.811,20,0,1
7,-5,0.3,7.059,51,0,1
6,-3,0.93,7.538,10,0,1
10,-1,0.03,5.482,28,0,0
6,-3,0.93,8.184,75,1,1
10,-4,0.9,5.122,74,1,0
3,-2,0.79,7.465,57,0,1
8,-1,0.84,7.218,24,1,1
8,0,0.74,9.546,49,1,1
10,-1,0.32,7.847,64,1,1
10,-8,0.73,5.129,62,1,0
10,0,0.47,7.439,15,0,1
7,-8,0.29,5.543,15,0,0
8,-5,0.77,10.527,38,1,1
6,-6,0.42,6.617,82,1,1
4,-8,0.55,6.992,25,0,0
10,-1,0.33,6.11,73,1,1
9,-2,0.13,7.478,70,0,0
10,0,0.89,7.244,13,1,1
3,-3,0.1,7.944,50,0,1
4,-4,0.89,4.623,88,1,0
10,-1,0.99,7.239,71,1,1
9,-2,0.28,6.39,39,0,0
10,-2,0.38,5.878,30,1,0
9,-5,0.55,6.547,77,1,1
10,-2,0.19,7.89,22,0,0
9,-8,0.53,8.967,25,1,0
7,-5,0.52,6.255,32,0,0
10,-3,0.52,10.114,10,1,1
10,-6,0.36,7.401,89,1,1
7,-6,0.93,5.701,48,1,0
7,-8,0.73,7.897,80,1,0
9,-7,0.02,5.483,26,1,0
5,-6,0.11,4.904,10,0,0
6,-4,0.26,6.435,67,0,0
9,-3,0.37,8.448,66,1,0
10,-6,0.07,6.223,36,1,1
6,-5,0.73,6.211,39,1,0
9,-2,0.97,8.37,83,1,1
10,-2,0.13,5.545,54,1,0
4,-3,0.97,5.352,22,1,0
4,-7,0.86,7.635,42,1,0
3,-5,0.22,4.074,47,0,0
9,0,0.63,10.079,48,1,1
10,-4,0.59,6.782,84,1,1
8,-1,0.23,6.805,81,0,1
8,-3,0.13,6.709,89,0,1
3,-8,0.41,5.572,45,0,0
3,-6,0.49,7.281,35,0,0
8,-7,0.34,5.05,53,1,0
9,-2,0.85,6.921,24,1,1
3,-5,0.95,6.882,52,1,1
4,-8,0.58,6.72,72,1,0
6,-8,0.45,8.064,37,1,0
4,-6,0.58,5.496,61,1,0
3,-3,0.24,7.219,20,0,0
6,-5,0.76,6.182,16,0,1
4,-3,0.53,6.056,46,1,0
6,-1,0.97,7.002,52,1,1
7,-5,0.11,10.677,15,0,1
3,-5,0.08,7.241,72,0,1
9,-2,0.64,8.122,46,1,1
9,-2,0.76,7.165,25,1,1
9,-6,0.81,7.976,44,1,1
9,-3,0.77,10.277,32,1,1
5,-4,0.79,7.6,74,1,1
4,-5,0.85,6.535,68,1,0
9,1,0.55,7.878,28,0,1
5,-6,0.94,9.085,16,1,1
4,-8,0.62,4.67,75,1,0
5,-2,0.7,4.079,52,1,0
7,0,0.85,7.716,54,1,1
6,-8,0.3,6.818,60,0,0
7,-4,0.95,7.819,34,1,1
6,-6,0.49,7.818,68,1,1
4,-5,0.72,6.479,64,1,1
4,-5,0.5,6.232,84,1,1
8,-2,0.74,9.346001,88,1,1
4,-6,0.87,10.911,82,1,1
9,-2,0.25,8.305,21,0,1
10,-2,0.43,6.26,54,1,1
7,-5,0.55,6.471,89,1,1
7,-2,0.86,8.906,17,1,1
9,-7,0.2,7.48,46,1,0
9,-1,0.71,8.877,44,1,1
9,-4,0.12,7.088,71,0,1
6,-4,0.75,10.206,44,1,1
7,-4,0.52,7.854,53,0,0
10,-4,0.32,5.797,72,1,0
4,0,0.84,7.244,62,1,1
10,-6,0.84,7.67,72,1,1
8,-8,0.33,8.6,80,0,0
3,-7,0.75,4.185,69,0,0
3,-6,0.56,7.383,40,0,0
10,0,0.65,7.927,35,1,1
10,-1,0.27,8.152,60,1,1
9,-4,0.4,7.452,50,1,0
8,-4,0.86,9.611,34,1,1
9,-1,0.43,8.554,64,1,1
4,-2,0.14,4.399,34,0,0
9,-1,0.12,7.253,82,1,1
9,-1,0.11,8.673,14,0,0
5,-8,0.06,6.228,26,0,0
9,-4,0.63,9.781,51,1,1
5,-2,0.61,4.822,76,1,0
8,-1,0.81,6.315,72,1,1
3,-8,0.48,8.751,81,1,0
3,-4,0.16,5.656,24,0,1
10,-2,0.88,6.75,53,1,1
4,-6,0.51,5.751,38,0,0
10,-6,0.23,6.672,44,1,1
7,-4,0.77,4.095,60,1,0
10,0,0.3,6.975,89,1,1
9,-2,0.69,10.911,64,1,1
4,-6,0.67,10.089,87,1,1
10,-6,0.7,6.536,60,1,1
7,-4,0.3,7.314,56,0,0
7,-2,0.71,4.712,43,0,0
4,-8,0.16,8.305,21,0,0
6,-4,0.38,6.233,84,0,0
3,-6,0.94,10.302,71,1,1
9,-6,0.95,10.827,19,1,1
10,-2,0.38,10.746,23,1,1
