N,F0,PER,d0,v0,collision,attack
6,-3,0.22,8.287,88,0,1
4,-6,0.28,5.478,10,0,1
5,-2,0.51,7.585,32,0,0
9,-3,0.23,5.51,12,0,0
6,-6,0.38,5.146,27,0,1
3,-6,0.48328018,9.065622,89,1,1
4,-1,0.3884201,7.280163,55,0,1
8,-3,0.80230236,4.912776,44,0,1
5,-7,0.4333725,8.305315,76,1,1
7,-2,0.49,8.57,36,0,1
3,-4,0.37,7.53,55,0,0
6,-8,0.3,6.818,60,0,0
4,-8,0.3140421,8.144661,87,1,1
10,-2,0.83,8.523,68,1,0
4,-1,0.73,8.552,47,0,0
7,-6,0.34401417,6.8568563,54,1,1
3,-7,0.22,5.898,77,0,1
6,-6,0.74,6.925,15,0,0
7,-2,0.67,6.053,67,1,0
10,-7,0.04,5.354,52,1,0
4,-2,0.7818527,5.7197523,83,0,1
8,-5,0.79046154,4.480794,41,0,1
5,-7,0.34,6.396,32,0,0
7,-4,0.52,7.854,53,0,0
3,-7,0.83,5.953,55,1,0
7,-3,0.060933113,6.0515327,49,1,1
7,-2,0.9686527,5.675029,28,0,1
7,-2,0.32500458,5.0345373,69,1,1
8,-1,0.08034229,7.8294973,54,0,1
4,-6,0.76,8.154,31,1,0
7,-4,0.3,7.314,56,0,0
5,-5,0.66,8.878,33,0,0
10,-8,0.75,6.288,34,1,0
5,-4,0.24,8.421,28,0,1
10,-4,0.09,6.444,50,1,0
10,-6,0.9,5.744,51,1,0
10,-8,0.91,6.408,25,1,0
4,-3,0.45,8.133,74,0,0
6,-2,0.38,8.496,16,0,1
6,-8,0.24,4.622,47,0,0
8,-6,0.97,6.787,24,1,0
9,-3,0.43,5.219,43,1,0
4,-7,0.6722536,6.496457,20,1,1
5,-1,0.09,4.803,12,0,1
3,-5,0.55214214,6.4730005,82,1,1
7,-8,0.6329899,8.73292,76,0,1
5,-5,0.76639557,8.14492,77,0,1
7,-3,0.9247494,7.511795,40,0,1
9,-8,0.8,5.502,46,1,0
3,-3,0.1,8.465,10,0,1
5,-2,0.29,7.432,49,0,1
6,-8,0.7948561,7.385811,65,1,1
8,-8,0.07116699,6.3068476,30,0,1
10,-7,0.39,6.947,33,1,0
3,-2,0.18,6.323,19,0,0
6,-5,0.412261,8.866301,72,1,1
6,-2,0.8,8.473,48,0,0
9,-6,0.55,5.872,87,0,0
5,-2,0.12,4.136,46,0,0
6,-7,0.18,5.898,71,0,1
10,-5,0.77,7.618,42,1,1
4,-8,0.33,5.863,42,0,0
5,-8,0.22,6.806,34,0,0
6,-4,0.9187479,5.5567017,14,0,1
6,-2,0.24,7.266,65,0,1
7,-5,0.53,8.174,10,0,1
3,-7,0.45,6.437,18,0,0
6,-8,0.36883545,5.8171587,68,1,1
5,-4,0.77,5.82,72,1,0
8,-5,0.2598915,4.97383,29,1,1
4,-1,0.7,6.532,87,0,0
10,-2,0.01,7.671,12,0,0
7,-6,0.33,5.73,77,1,0
9,-7,0.39,8.87,72,0,0
9,-5,0.88,8.922,50,1,0
9,-4,0.36,5.067,14,1,0
6,-5,0.43,7.615,70,0,0
8,-4,0.74,5.331,15,0,0
6,-7,0.8,6.085,89,1,0
5,-8,0.87777615,7.9121227,35,0,1
8,-2,0.048416138,7.5019493,61,0,1
10,-4,0.4,4.035,66,1,1
7,-8,0.14,5.649,62,0,0
4,-8,0.58,6.72,72,1,0
6,-2,0.58,4.194,65,0,0
7,-3,0.22516441,7.192851,81,1,1
4,-4,0.4894867,4.517762,60,1,1
3,-4,0.32,7.882,73,0,1
7,-6,0.36,4.445,32,1,0
7,-7,0.42,7.571,21,0,1
8,-8,0.05195999,7.9810896,63,1,1
5,-3,0.14,8.277,22,0,1
6,-8,0.67,8.83,58,1,0
6,-3,0.29,5.622,67,0,0
10,-2,0.71,6.905,49,1,1
9,-5,0.31,7.589,59,0,0
7,-2,0.49,5.831,36,0,0
6,-8,0.66,8.208,28,1,0
4,-6,0.58310604,8.058592,51,1,1
7,-5,0.39726353,6.3765106,56,1,1
5,-4,0.09,7.551,56,0,0
5,-8,0.17,5.595,53,0,0
4,-7,0.3761139,5.2727737,89,1,1
4,-1,0.41657448,4.8847055,48,0,1
3,-3,0.24,7.219,20,0,0
7,-4,0.6731901,7.7741203,12,1,1
5,-5,0.352664,8.809637,47,0,1
6,-2,0.8234148,8.676474,61,0,1
5,-8,0.59,6.144,89,0,0
4,-5,0.47,8.546,48,0,0
7,-7,0.7369356,4.4666348,35,0,1
10,-7,0.68,5.732,79,1,1
8,-7,0.52605534,8.556742,78,1,1
5,-1,0.96,7.818,19,1,0
5,-7,0.527894,8.538111,18,1,1
6,-8,0.25,6.829,44,0,0
6,-4,0.66,7.821,75,1,0
8,-2,0.8854456,6.884926,15,0,1
10,-2,0.19,7.89,22,0,0
10,-6,0.96,8.232,40,1,1
7,-8,0.55384254,4.4544935,11,0,1
6,-3,0.77,7.467,37,1,0
3,-8,0.05,7.947,65,0,1
3,-4,0.46,8.163,12,0,1
10,-7,0.02,4.514,18,1,0
8,-6,0.96,6.752,29,1,0
6,-5,0.6563883,7.6265755,21,0,1
3,-6,0.18,4.715,70,0,1
4,-7,0.74003696,7.3771925,84,0,1
6,-5,0.28,5.114,25,0,1
8,-4,0.80060863,8.050962,41,0,1
4,-7,0.6845598,5.099474,88,0,1
5,-4,0.44295025,8.747835,48,1,1
5,-1,0.1,5.717,77,0,0
6,-7,0.7,4.014,10,0,0
10,-1,0.33,5.428,27,1,0
6,-4,0.51251507,8.26145,42,1,1
10,-4,0.27,7.163,81,1,0
5,-3,0.8356228,4.4787703,60,0,1
10,-6,0.77,4.433,33,1,1
9,-2,0.017850876,8.886236,18,0,1
6,-2,0.42,7.388,15,0,1
9,-5,0.95,7.604,21,1,0
6,-4,0.38174534,8.740957,81,1,1
9,-4,0.15,8.308,50,0,0
8,-2,0.97,4.24,59,1,0
10,-1,0.26,4.624,78,1,0
6,-6,0.89,5.398,20,1,0
5,-8,0.6358633,7.101795,16,1,1
10,-7,0.68,8.976,82,1,1
3,-5,0.98,7.658,35,1,0
8,-3,0.09083843,7.621418,59,1,1
3,-7,0.75,6.875,38,0,0
8,-3,0.049583435,5.7067785,56,1,1
7,-7,0.39,7.291,11,0,0
4,-2,0.7191334,5.6480865,15,1,1
3,-2,0.32,8.557,24,0,1
5,-3,0.88,6.53,17,0,0
3,-5,0.89,5.412,38,0,0
5,-4,0.91,4.39,19,1,0
7,-6,0.36458015,5.256715,61,1,1
6,-3,0.57667637,5.169551,26,1,1
6,-3,0.35,5.952,37,0,1
7,-5,0.67,5.783,61,1,0
7,-1,0.60548687,5.737156,39,1,1
5,-8,0.56,7.505,12,0,0
5,-8,0.61,4.227,54,1,0
10,-7,0.67,5.452,47,1,0
4,-3,0.31,7.778,24,0,0
3,-8,0.4,4.645,25,0,1
3,-2,0.1,5.235,70,0,1
7,-8,0.40467548,5.1469355,51,1,1
8,-3,0.9421749,5.2170935,12,0,1
10,-8,0.56,8.076,67,1,0
5,-2,0.7445669,4.5713835,18,1,1
3,-3,0.96,7.355,35,1,0
7,-7,0.89746,5.59449,20,0,1
6,-4,0.3,5.415,71,0,0
7,-7,0.78052044,6.544277,42,0,1
6,-2,0.76,8.098,26,1,0
10,-7,0.81,8.572,74,1,0
9,-2,0.13,6.888,44,0,0
7,-5,0.52,6.255,32,0,0
6,-2,0.81,4.843,38,0,0
8,-6,0.07,5.991,86,0,0
7,-7,0.93077946,7.1070824,22,0,1
6,-8,0.45,8.064,37,1,0
8,-3,0.84337234,6.4885845,28,0,1
3,-8,0.62,4.849,84,1,0
7,-1,0.6322584,6.465337,28,1,1
6,-8,0.37,7.532,22,0,1
3,-8,0.96135616,5.7638206,54,0,1
3,-5,0.7,8.927,37,0,0
6,-7,0.5458603,6.9272823,39,1,1
3,-8,0.41869926,5.576108,54,1,1
4,-2,0.29,8.108,46,0,0
4,-2,0.63,7.353,76,0,0
3,-4,0.57,5.283,89,0,0
8,-5,0.03716755,8.544374,59,1,1
10,-1,0.04,7.843,49,1,0
3,-6,0.0,7.233,60,0,0
6,-4,0.44,5.547,26,0,0
6,-2,0.7669678,8.047621,85,0,1
4,-2,0.64,5.411,41,0,0
5,-7,0.34807873,7.559087,33,0,1
6,-7,0.56,6.434,54,1,0
8,-7,0.22895432,4.653226,12,1,1
5,-5,0.6393957,4.620921,15,0,1
5,-3,0.39295578,6.3204803,47,1,1
9,-4,0.15,7.634,31,0,0
5,-2,0.13,6.26,52,0,1
6,-8,0.33,8.809,52,0,1
8,-8,0.2,6.031,55,0,0
6,-2,0.51,6.524,33,0,1
10,-7,0.29,4.034,30,1,0
4,-5,0.86686325,7.986848,82,0,1
3,-3,0.92,6.043,40,1,0
7,-3,0.4657011,7.612769,65,1,1
3,-5,0.25,4.679,15,0,1
9,-5,0.81,4.52,84,1,0
7,-5,0.92760277,6.4270477,54,1,1
7,-5,0.51,7.417,13,0,0
5,-7,0.442132,7.661358,33,0,1
10,-5,0.71,5.311,57,1,0
4,-4,0.04,8.151,78,0,1
3,-5,0.73,6.313,60,0,0
8,-7,0.46407604,7.2535725,77,0,1
6,-7,0.58,7.935,77,1,0
7,-8,0.39927006,5.8886986,41,1,1
10,-5,0.78,8.453,87,1,0
7,-1,0.78391457,5.1071634,79,0,1
5,-3,0.52784824,7.1430387,25,1,1
7,-5,0.85,5.227,54,1,0
6,-3,0.53,4.888,81,0,0
7,-3,0.11,7.517,20,0,0
8,-4,0.0,8.925,19,0,0
4,-4,0.381361,4.600376,40,1,1
9,-5,0.03,7.857,65,0,0
5,-8,0.28,5.202,67,0,0
8,-4,0.49554825,7.646494,84,0,1
8,-2,0.46471214,8.157434,82,0,1
9,-8,0.57,7.7,16,0,0
4,-2,0.91,6.298,26,1,0
6,-6,0.50346375,5.61971,30,1,1
4,-2,0.98,4.679,81,1,0
4,-4,0.674387,4.6093264,16,1,1
4,-6,0.13,4.716,60,0,1
4,-4,0.73,6.692,30,0,0
7,-7,0.48,5.8,33,0,0
5,-3,0.15,5.536,71,0,1
4,-6,0.75,7.597,11,0,0
3,-2,0.41,6.764,69,0,0
3,-4,0.01,7.389,61,0,0
6,-3,0.3,7.38,64,0,0
7,-5,0.6920004,4.442054,65,0,1
9,-3,0.51,8.902,73,0,0
7,-2,0.49,7.167,31,0,0
9,-2,0.7,7.105,48,1,0
6,-3,0.697135,5.238121,58,0,1
7,-6,0.24,4.796,37,0,0
8,-1,0.17,8.469,46,0,0
6,-7,0.3,5.751,27,0,0
7,-7,0.96082973,4.193865,14,0,1
8,-1,0.12819958,6.3432026,74,1,1
9,-3,0.75,8.605,63,1,0
5,-3,0.53179073,4.4622984,47,1,1
6,-6,0.44552326,5.587801,57,0,1
7,-4,0.25,5.785,82,0,0
5,-3,0.38994694,6.412548,44,1,1
9,-8,0.04,7.811,85,0,0
8,-8,0.2471714,4.587058,15,1,1
5,-2,0.78,6.051,72,1,0
4,-5,0.08,6.306,83,0,0
3,-8,0.5144577,8.811178,57,1,1
3,-8,0.64,5.486,59,0,0
8,-7,0.59,6.401,40,0,0
5,-5,0.06,5.705,26,0,1
7,-4,0.42,6.619,12,0,0
7,-7,0.7832899,8.234282,53,0,1
4,-6,0.9351301,8.863312,62,0,1
4,-6,0.8758135,8.342592,79,0,1
6,-6,0.24,4.896,14,0,1
6,-4,0.38,6.233,84,0,0
8,-1,0.92,5.37,89,1,0
4,-4,0.38880157,4.2676506,39,1,1
4,-5,0.6,4.008,61,0,0
9,-3,0.28,4.806,23,0,0
9,-4,0.4,7.452,50,1,0
9,-5,0.14,5.653,83,0,0
3,-3,0.99480534,7.040305,80,0,1
4,-2,0.22,7.832,40,0,1
6,-7,0.34,8.898,12,0,0
3,-7,0.9978733,8.994543,71,1,1
6,-6,0.41448116,8.808863,75,1,1
4,-7,0.18,4.746,14,0,0
9,-8,0.77,4.535,47,1,0
10,-1,0.54,7.306,24,1,0
9,-4,0.88,6.246,20,1,0
3,-6,0.39,5.956,40,0,0
10,-1,0.97,4.82,77,1,1
7,-6,0.62,8.616,31,0,0
5,-6,0.17,5.566,27,0,1
4,-5,0.41263676,6.389083,48,1,1
6,-7,0.32418633,8.417837,83,1,1
8,-5,0.89,7.645,20,1,0
4,-4,0.03,7.228,64,0,1
6,-4,0.7677889,7.8160925,80,0,1
5,-8,0.95259666,4.3936415,21,1,1
4,-3,0.11,8.85,44,0,0
8,-8,0.78599834,5.5842485,39,0,1
6,-6,0.94926643,8.829618,51,0,1
8,-5,0.14157867,4.150243,47,1,1
7,-6,0.4055481,7.8213596,67,1,1
4,-8,0.29543686,4.419549,82,1,1
3,-8,0.8192196,6.6421604,83,0,1
5,-1,0.2,7.585,51,0,1
5,-4,0.7821598,8.382959,65,0,1
3,-2,0.99,5.319,32,1,0
10,-3,0.04,6.051,81,1,0
5,-4,0.65,6.374,46,1,0
8,-4,0.7329807,7.609971,72,0,1
8,-7,0.34,5.05,53,1,0
3,-5,0.5792818,4.5569496,71,1,1
4,-8,0.05,4.266,15,0,1
7,-8,0.28,5.563,25,0,0
9,-7,0.94,7.541,80,1,0
3,-8,0.22,6.651,23,0,1
3,-8,0.42436504,5.270602,85,1,1
4,-4,0.43,5.722,45,0,0
8,-3,0.2865219,4.3636265,18,0,1
3,-6,0.8665085,6.1585884,68,1,1
4,-8,0.40410042,5.7657747,22,1,1
10,-6,0.88,8.559,49,1,0
6,-7,0.9507122,7.676029,26,0,1
7,-6,0.8325844,6.02899,12,0,1
3,-2,0.56,7.383,17,0,1
8,-7,0.26,6.454,80,0,0
9,-1,0.15746975,7.3095217,19,0,1
7,-7,0.01,8.267,88,0,0
4,-7,0.7181215,5.368376,58,1,1
8,-7,0.87,5.144,21,0,0
8,-5,0.32,5.007,71,0,0
8,-8,0.4,5.24,44,0,0
9,-8,0.78,6.574,67,1,0
8,-8,0.14518642,4.3098593,43,1,1
5,-8,0.85830975,5.2776937,63,0,1
7,-5,0.6,7.288,70,1,0
8,-5,0.42,5.149,86,0,0
5,-5,0.45359707,7.137266,76,1,1
7,-4,0.44848633,8.899004,68,1,1
8,-2,0.043891907,8.142258,48,1,1
4,-5,0.7322264,7.172057,63,0,1
5,-5,0.5521889,4.898964,50,1,1
9,-1,0.17,8.272,73,1,0
3,-4,0.95862675,5.039669,65,0,1
9,-2,0.33,4.858,12,0,0
5,-5,0.01,4.102,20,0,0
3,-7,0.7,7.617,16,0,0
4,-2,0.65,7.922,46,0,0
4,-3,0.53,6.056,46,1,0
5,-5,0.05,8.52,85,0,0
10,-5,0.27,4.986,34,1,0
5,-8,0.05,5.59,64,0,1
3,-4,0.93680096,5.545285,80,1,1
5,-2,0.22,6.606,23,0,0
4,-6,0.03,8.276,63,0,0
7,-7,0.62358284,8.819834,87,0,1
7,-8,0.578599,7.625865,59,0,1
3,-5,0.60387325,6.950759,44,1,1
7,-7,0.755558,5.6626787,15,0,1
3,-8,0.9134979,7.234213,78,1,1
6,-7,0.07,5.735,57,0,1
7,-7,0.28184986,7.421775,82,1,1
5,-1,0.47505283,6.2272635,89,1,1
8,-5,0.69,5.897,11,0,0
8,-4,0.45,5.507,57,0,0
9,-3,0.12,5.832,49,1,0
4,-4,0.7012081,7.0249405,11,0,1
3,-3,0.14,4.526,65,0,0
8,-2,0.25219345,6.229619,45,1,1
6,-2,0.19,6.277,36,0,1
9,-2,0.9475174,5.657424,11,0,1
3,-7,0.4028225,6.9394846,67,1,1
7,-6,0.34,7.054,75,0,0
8,-3,0.95,4.021,81,1,0
4,-2,0.43,4.079,35,0,0
5,-8,0.84609604,6.9654846,23,0,1
6,-6,0.55885506,7.722583,17,0,1
3,-5,0.25,8.836,42,0,1
10,-8,0.11,7.29,54,1,0
4,-5,0.46,8.987,85,0,0
3,-8,0.4,4.245,23,0,1
9,-1,0.95,8.339,50,1,0
8,-3,0.02,5.346,32,0,0
10,-4,0.69,4.95,55,1,1
9,-5,0.98,8.456,80,1,0
3,-7,0.4,8.846,33,0,0
4,-3,0.45162868,8.208065,55,1,1
7,-3,0.97,7.223,71,1,0
10,-8,0.3,7.564,14,1,0
5,-8,0.85,7.025,84,1,0
9,-5,0.71,5.968,51,1,0
10,-5,0.69,7.045,13,1,0
4,-3,0.96158695,5.3058586,32,1,1
10,-4,0.5,7.844,82,1,0
5,-6,0.8,5.636,52,1,0
5,-5,0.09,6.446,84,0,1
6,-8,0.77,7.071,42,1,0
9,-2,0.53,8.31,86,1,0
7,-5,0.38213253,7.12315,77,1,1
8,-3,0.05606556,7.875745,48,1,1
10,-1,0.44,8.668,77,1,0
5,-4,0.24,6.132,37,0,1
6,-7,0.5353384,4.1831436,16,0,1
7,-4,0.7,7.291,19,1,0
4,-5,0.81,4.944,50,1,0
7,-6,0.8919649,5.109496,22,0,1
4,-4,0.63223267,5.2651844,26,1,1
4,-4,0.25,7.287,37,0,1
4,-8,0.62,4.67,75,1,0
3,-2,0.12,6.688,36,0,0
6,-5,0.82,5.21,34,1,0
10,-2,0.98,8.853,82,1,0
8,-7,0.11,7.329,73,0,0
10,-8,0.68,4.989,53,1,0
10,-8,0.94,4.93,39,1,1
3,-2,0.17,7.384,32,0,1
4,-6,0.43242455,7.8737936,82,1,1
7,-1,0.4,6.041,63,0,0
8,-5,0.81540394,7.351184,13,0,1
4,-2,0.86985874,5.66498,77,0,1
8,-3,0.99997425,5.537512,11,0,1
7,-3,0.8948355,5.06649,41,0,1
6,-4,0.41,7.379,56,0,0
8,-8,0.118885994,7.429699,56,1,1
6,-3,0.18,8.799,52,0,0
6,-7,0.6830473,7.105198,88,0,1
8,-3,0.15027714,5.807622,26,1,1
8,-7,0.11,4.264,87,0,0
5,-8,0.5731497,7.280801,81,0,1
7,-3,0.61553764,8.2186985,27,1,1
9,-8,0.57,4.26,37,0,0
6,-5,0.35352802,5.527134,71,0,1
7,-6,0.01,8.273,20,0,1
6,-6,0.33,4.376,87,1,0
4,-5,0.41560555,6.627903,83,1,1
5,-6,0.48,8.783,38,0,0
3,-2,0.16,5.031,49,0,0
5,-5,0.22,6.096,18,0,1
6,-2,0.12,6.974,71,0,1
4,-2,0.12,7.671,83,0,0
5,-3,0.5224304,4.3459835,56,1,1
7,-4,0.28,6.454,23,0,0
9,-8,0.06,7.638,56,1,0
5,-2,0.15,6.999,74,0,0
3,-7,0.36,7.129,24,0,1
4,-7,0.63,8.087,12,0,0
3,-6,0.5,8.193,83,0,0
4,-5,0.52,6.496,51,0,0
6,-8,0.39,4.367,56,0,0
5,-2,0.7,6.373,64,1,0
7,-3,0.33,4.002,40,0,0
9,-6,0.008319855,7.720496,12,1,1
3,-3,0.16,8.39,73,0,0
5,-7,0.59,8.265,79,1,0
3,-3,0.41,6.232,46,0,1
10,-7,0.83,5.546,44,1,0
7,-4,0.25,8.709,53,0,0
8,-8,0.97488785,8.701742,24,0,1
5,-6,0.11,4.904,10,0,0
3,-3,0.26,5.14,51,0,0
3,-6,0.21,5.629,64,0,1
5,-4,0.529582,5.2724066,56,1,1
5,-8,0.06,6.228,26,0,0
7,-7,0.7725153,8.019886,58,0,1
6,-8,0.32361126,4.7345676,73,1,1
8,-5,0.9276457,6.2620945,20,0,1
6,-5,0.37577343,5.998081,82,0,1
7,-8,0.7784538,6.8490477,48,0,1
4,-3,0.7291155,4.954465,87,0,1
3,-5,0.57602024,8.703032,79,1,1
3,-3,0.8249693,6.114813,76,0,1
8,-1,0.52,6.821,58,0,0
8,-6,0.34,5.528,42,0,0
7,-4,0.32560825,5.0907784,70,1,1
8,-4,0.907835,8.954475,25,0,1
6,-7,0.35862446,7.6943398,80,1,1
4,-4,0.79001427,5.345336,49,0,1
10,-6,0.19,4.285,51,1,0
10,-1,0.36,8.984,64,1,0
9,-2,0.41,7.309,19,0,0
4,-4,0.4512987,5.063983,62,1,1
4,-1,0.25,5.157,24,0,0
8,-8,0.06198597,4.9930773,42,1,1
4,-7,0.63,7.272,53,1,0
6,-6,0.07,7.641,37,0,0
10,-4,0.38,5.499,60,1,0
5,-4,0.37,7.659,16,0,1
7,-5,0.7244091,4.6209793,82,1,1
4,-7,0.56,8.753,75,1,0
6,-5,0.73,6.211,39,1,0
6,-6,0.23,5.587,41,0,0
8,-5,0.078873634,6.3113546,48,1,1
6,-8,0.47,7.954,58,1,0
7,-4,0.993762,4.9490414,39,1,1
7,-6,0.9725609,8.313898,45,0,1
9,-5,0.24,7.6,50,1,0
6,-3,0.18,7.891,11,0,1
9,-6,0.16,7.786,88,0,0
4,-7,0.37,8.463,41,0,0
4,-7,0.28,8.676,11,0,1
5,-6,0.79,4.943,16,0,0
8,-3,0.16399384,4.577883,32,0,1
4,-2,0.34,4.668,84,0,0
10,-8,0.06,7.858,79,1,0
3,-8,0.48,8.751,81,1,0
7,-6,0.5399513,5.8220854,34,1,1
7,-4,0.6986151,6.5623446,80,0,1
7,-3,0.64,8.317,84,1,0
5,-4,0.16,6.295,34,0,1
8,-6,0.39,6.101,44,0,0
3,-8,0.09,6.047,28,0,0
9,-5,0.76,5.575,45,1,0
3,-7,0.07,8.286,12,0,1
8,-4,0.51,5.573,11,0,0
10,-6,0.43,4.75,68,1,1
7,-4,0.556406,7.0078955,42,1,1
8,-2,0.06601524,5.1821175,77,1,1
7,-1,0.48047256,4.550249,26,0,1
5,-8,0.6066694,8.3559,73,0,1
4,-4,0.46,6.666,32,0,0
8,-1,0.25,7.847,32,0,0
7,-8,0.8098736,6.264682,22,0,1
7,-3,0.82,5.177,61,1,0
7,-2,0.5074043,5.7217503,54,1,1
3,-8,0.04,5.771,33,0,1
3,-3,0.5408592,5.2692814,64,1,1
7,-3,0.07759571,8.65538,43,1,1
10,-4,0.24,7.549,18,1,0
8,-6,0.02550888,6.110135,39,1,1
8,-5,0.74001694,7.9541607,72,0,1
3,-2,0.01,6.312,87,0,0
8,-8,0.75,4.104,40,1,0
10,-7,0.86,5.837,84,1,1
10,-3,0.87,4.968,76,1,1
10,-8,0.27,8.388,31,0,0
9,-2,0.99,4.579,75,1,1
9,-8,0.2,7.198,61,0,0
7,-6,0.3813982,7.682869,66,0,1
6,-6,0.42,6.239,28,0,0
4,-6,0.9916601,5.013796,28,1,1
7,-2,0.82,6.83,52,1,0
7,-8,0.33124542,6.238081,71,1,1
9,-5,0.68,4.911,76,1,0
8,-3,0.44,6.358,73,0,0
4,-3,0.42985725,4.178379,78,1,1
10,-6,0.9,4.435,37,1,0
7,-7,0.92,8.632,16,1,0
9,-3,0.93,5.005,59,1,0
8,-3,0.35,4.904,34,0,0
7,-7,0.17,8.058,27,0,0
10,-1,0.8,5.485,11,0,0
5,-8,0.5545702,7.3593073,13,0,1
6,-6,0.09,8.274,61,0,1
5,-2,0.14,7.001,84,0,0
9,-3,0.37,8.448,66,1,0
6,-6,0.19,4.292,78,0,1
8,-4,0.77884674,7.226058,22,0,1
10,-2,0.9,4.612,56,1,0
8,-7,0.8061819,8.032694,54,0,1
5,-1,0.19,4.999,16,0,1
5,-6,0.26,7.265,63,0,0
7,-7,0.54,6.684,42,0,0
5,-2,0.02,7.812,85,0,0
4,-7,0.4393854,8.557632,74,1,1
3,-1,0.5444298,5.0099306,77,0,1
8,-8,0.8,5.436,46,1,0
6,-3,0.82266045,4.974865,53,1,1
4,-7,0.9,7.404,50,1,0
7,-8,0.53,4.518,45,0,0
6,-7,0.83590317,4.464938,18,0,1
10,-8,0.77,7.435,29,1,0
6,-4,0.14,5.544,45,0,1
5,-6,0.23,7.214,83,0,0
5,-1,0.8,7.238,23,1,0
10,-2,0.82,5.86,27,1,1
6,-4,0.45,6.162,86,1,0
5,-3,0.88,7.192,47,1,0
8,-7,0.54,5.904,13,0,0
5,-8,0.48569107,8.691923,29,1,1
7,-4,0.0,8.743,61,0,0
7,-5,0.6737623,7.704582,13,1,1
9,-8,0.27,6.05,35,0,0
3,-8,0.8877497,4.240552,76,0,1
10,-2,0.95,7.067,22,1,0
6,-5,0.73,5.085,84,1,0
7,-3,0.5640898,6.3667107,41,1,1
5,-2,0.5,4.534,41,0,0
7,-3,0.11,6.59,23,0,0
6,-6,0.7085104,4.844495,66,0,1
3,-4,0.94,6.426,74,1,0
4,-2,0.15,7.401,27,0,1
7,-3,0.4342432,4.8861227,70,1,1
7,-6,0.98568535,7.611702,24,0,1
7,-3,0.91,8.807,18,1,0
5,-8,0.07323074,8.817722,78,1,1
8,-1,0.69,7.584,63,0,0
8,-8,0.08188343,8.310534,29,1,1
3,-4,0.18,5.026,25,0,1
10,-3,0.5,4.049,47,1,0
10,-5,0.94,5.21,14,1,0
9,-4,0.04,7.533,20,0,0
9,-4,0.42,4.646,43,0,0
5,-3,0.75,5.099,71,0,0
7,-2,0.3705778,6.5895815,81,1,1
4,-3,0.31,6.667,43,0,0
7,-6,0.3095646,7.2235775,80,1,1
6,-3,0.41,7.168,39,0,1
7,-3,0.42459297,8.144571,73,0,1
4,-8,0.22,6.621,20,0,0
5,-4,0.91654205,4.889739,24,0,1
3,-8,0.72,7.225,45,0,0
10,-8,0.91,5.24,62,1,0
10,-3,0.8,5.501,40,1,1
7,-1,0.7141495,7.4397125,65,0,1
5,-7,0.88,4.999,88,1,0
4,-4,0.9282875,4.349166,29,0,1
5,-8,0.94428253,5.8834114,43,0,1
5,-8,0.54,4.251,22,0,0
3,-2,0.14,8.713,37,0,1
8,-4,0.11,8.175,36,0,0
8,-1,0.833272,3.9451332,48,0,1
6,-2,0.4778223,6.8686533,73,1,1
3,-5,0.44446754,8.603689,78,0,1
6,-3,0.07,5.518,19,0,1
7,-5,0.74126625,3.9938688,58,0,1
4,-3,0.35036564,8.1171665,77,1,1
10,-1,0.56,6.807,82,1,1
9,-4,0.16,7.201,55,0,0
4,-3,0.7358141,4.2157087,18,1,1
9,-8,0.21,8.4,26,0,0
7,-2,0.85,4.099,89,1,0
6,-8,0.2,5.497,70,0,0
6,-5,0.18,7.385,60,0,0
10,-2,0.75,5.051,70,1,0
4,-7,0.5266161,7.663995,25,1,1
7,-1,0.99,8.253,71,1,0
3,-2,0.13,5.937,53,0,0
4,-2,0.84,4.116,64,1,0
7,-4,0.8881426,7.495491,37,0,1
9,-7,0.99,7.934,22,1,0
7,-5,0.4455204,6.534107,34,0,1
4,-6,0.27,6.55,70,0,0
8,-3,0.98,5.51,50,1,0
8,-3,0.14308453,5.244397,24,1,1
6,-7,0.78869534,5.6820593,37,0,1
5,-8,0.35196114,6.940048,46,1,1
5,-2,0.78,5.86,89,1,0
7,-4,0.59,5.664,46,1,0
5,-8,0.9331007,7.511778,27,0,1
5,-3,0.68,8.95,50,0,0
4,-7,0.82,5.755,62,1,0
4,-8,0.37,8.288,43,0,0
3,-5,0.17,7.795,44,0,1
7,-3,0.53,7.25,37,0,0
6,-6,0.71,5.421,47,1,0
6,-4,0.28,8.303,35,0,1
7,-6,0.7442236,8.829617,58,0,1
7,-4,0.66948414,8.444401,67,0,1
7,-7,0.75,8.208,62,1,0
6,-5,0.01,8.861,68,0,1
5,-4,0.78,5.169,78,1,0
3,-1,0.41,6.453,26,0,1
4,-3,0.94550514,8.191446,53,1,1
7,-8,0.62,7.084,15,0,0
7,-4,0.67,5.265,25,1,0
8,-6,0.81634617,7.6024055,22,0,1
5,-6,0.46546078,6.058468,59,1,1
7,-5,0.35,8.478,82,0,0
5,-1,0.7,6.747,10,0,0
5,-5,0.71,5.947,86,1,0
5,-1,0.96598434,6.243697,35,0,1
8,-7,0.8686209,5.007043,34,0,1
8,-3,0.87987804,5.934347,11,0,1
3,-4,0.2,4.339,83,0,0
5,-3,0.79299164,4.2131386,74,0,1
6,-6,0.39,8.118,30,0,1
10,-3,0.67,7.941,75,1,1
5,-5,0.88985443,8.944925,52,0,1
4,-1,0.29,6.637,76,0,0
6,-5,0.48,4.241,21,0,1
8,-1,0.47,4.138,78,0,0
